Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total - Persons,Total - Males,Total - Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below primary - Persons,Educational level - Below primary - Males,Educational level - Below primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,20-24,5168016,2693698,2474318,1523527,437475,1086052,3644489,2256223,1388266,174647,76385,98262,456406,243528,212878,855491,505664,349827,788139,519720,268419,491901,340779,151122,539112,365926,173186,926,610,316,11736,9552,2184,325012,193512,131500,1119,547,572
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,25-29,4664502,2364315,2300187,1645600,481085,1164515,3018902,1883230,1135672,199279,89524,109755,441725,239246,202479,719851,431993,287858,586147,393645,192502,359843,246687,113156,312245,225306,86939,803,626,177,8770,7756,1014,389189,247903,141286,1050,544,506
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,30-34,4348461,2189149,2159312,1764984,540220,1224764,2583477,1648929,934548,213160,98029,115131,448065,255898,192167,615975,378523,237452,428707,298870,129837,297006,212328,84678,243175,177381,65794,832,678,154,9062,8325,737,326645,218461,108184,850,436,414
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,35-39,3927208,2062808,1864400,1684470,574079,1110391,2242738,1488729,754009,197300,100382,96918,442298,278999,163299,569619,372587,197032,328807,231669,97138,244844,179121,65723,174228,124425,49803,903,767,136,9762,9226,536,274216,191140,83076,761,413,348
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,40-44,3016434,1635980,1380454,1348012,476766,871246,1668422,1159214,509208,141497,75609,65888,339565,224909,114656,434915,302230,132685,240883,177511,63372,176792,132041,44751,119074,85741,33333,770,669,101,8254,7853,401,206151,152349,53802,521,302,219
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,45-49,2437191,1281601,1155590,1158280,381189,777091,1278911,900412,378499,100136,54982,45154,267599,179307,88292,330829,228595,102234,184263,136279,47984,150280,116043,34237,93175,68655,24520,643,553,90,5629,5289,340,145960,110473,35487,397,236,161
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,50-54,1890978,1035226,855752,991754,362540,629214,899224,672686,226538,64455,40060,24395,208141,149938,58203,224313,163116,61197,116858,88976,27882,104830,85216,19614,68379,54618,13761,581,505,76,5005,4702,303,106418,85388,21030,244,167,77
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,55-59,1511753,723319,788434,895348,270194,625154,616405,453125,163280,44223,26367,17856,173338,123127,50211,152245,108037,44208,71952,52771,19181,62596,50317,12279,41830,33934,7896,466,414,52,3730,3506,224,65858,54537,11321,167,115,52
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,60-64,1572796,778022,794774,1062659,386292,676367,510137,391730,118407,43755,28574,15181,181965,139912,42053,125498,95191,30307,53499,41195,12304,40847,33204,7643,21376,17179,4197,306,278,28,2186,2039,147,40561,34053,6508,144,105,39
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,65-69,1102622,523430,579192,759636,261301,498335,342986,262129,80857,29015,18565,10450,137119,105538,31581,80260,60238,20022,33639,25559,8080,24911,20050,4861,11595,9228,2367,187,162,25,978,922,56,25158,21779,3379,124,88,36
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,70-74,816977,414281,402696,583764,228694,355070,233213,185587,47626,21387,14465,6922,102060,82862,19198,55095,43321,11774,21486,17083,4403,14258,11781,2477,6101,4901,1200,94,82,12,395,354,41,12246,10670,1576,91,68,23
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,75-79,352761,168501,184260,244771,85039,159732,107990,83462,24528,9126,5875,3251,47271,37372,9899,25058,18912,6146,10648,8273,2375,7546,6084,1462,2997,2360,637,43,40,3,170,156,14,5075,4351,724,56,39,17
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,80+,435768,207559,228209,318749,115841,202908,117019,91718,25301,11533,7413,4120,52073,41098,10975,27511,21485,6026,11177,9155,2022,7211,6192,1019,2896,2398,498,56,53,3,179,157,22,4326,3722,604,57,45,12
C2308,23,00,0000,State - MADHYA PRADESH  23,Total,Age not stated,159523,86112,73411,88045,40642,47403,71478,45470,26008,14299,8686,5613,20344,12033,8311,15319,9850,5469,8565,5863,2702,5041,3572,1469,3510,2456,1054,9,7,2,134,118,16,4234,2873,1361,23,12,11
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,All ages,44380878,23031093,21349785,23608621,9639088,13969533,20772257,13392005,7380252,1337566,678072,659494,8009504,4671489,3338015,5918596,3850494,2068102,2913715,2104625,809090,1331910,1051256,280654,798046,647231,150815,1041,849,192,12913,11825,1088,444551,373642,70909,4415,2522,1893
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,0-6,8443744,4353726,4090018,8443744,4353726,4090018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,7,1036836,530982,505854,465715,218079,247636,571121,312903,258218,8935,4989,3946,562144,307881,254263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,33,9
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,8,1539336,794025,745311,498542,220061,278481,1040794,573964,466830,11377,6084,5293,1029320,567814,461506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,66,31
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,9,1006527,513848,492679,194824,77900,116924,811703,435948,375755,5561,2832,2729,784809,421235,363574,21287,11853,9434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,18
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,10,1654420,866663,787757,367481,145529,221952,1286939,721134,565805,12435,6380,6055,1121854,623059,498795,152475,91561,60914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,134,41
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,11,819818,439515,380303,107700,38389,69311,712118,401126,310992,4692,2228,2464,437156,239287,197869,270208,159557,110651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,54,8
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,12,1447681,773828,673853,308973,114271,194702,1138708,659557,479151,14457,7057,7400,511990,277372,234618,589255,360410,228845,22898,14647,8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,71,37
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,13,852990,450224,402766,151466,50204,101262,701524,400020,301504,8546,3679,4867,183759,90863,92896,456907,274605,182302,52240,30824,21416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,49,23
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,14,1008925,543119,465806,210991,73236,137755,797934,469883,328051,13902,6279,7623,171582,86420,85162,433967,265400,168567,178417,111742,66675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,42,24
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,15,941398,533915,407483,228592,89910,138682,712806,444005,268801,19282,9886,9396,136877,74005,62872,303924,192054,111870,221816,148655,73161,30848,19369,11479,0,0,0,0,0,0,0,0,0,0,0,0,59,36,23
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,16,931604,516559,415045,237774,87156,150618,693830,429403,264427,22258,10816,11442,116902,62464,54438,240982,146046,94936,224063,150625,73438,89525,59396,30129,0,0,0,0,0,0,0,0,0,0,0,0,100,56,44
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,17,508332,284435,223897,117421,38903,78518,390911,245532,145379,12313,5734,6579,53852,28704,25148,116602,69823,46779,118757,80139,38618,89357,61116,28241,0,0,0,0,0,0,0,0,0,0,0,0,30,16,14
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,18,1163225,655004,508221,352060,120390,231670,811165,534614,276551,38359,18647,19712,130429,74519,55910,247469,156629,90840,216044,152601,63443,125466,95088,30378,52950,36808,16142,28,16,12,307,241,66,0,0,0,113,65,48
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,19,430938,227716,203222,119712,31974,87738,311226,195742,115484,13965,5917,8048,45720,23175,22545,85694,49733,35961,80065,53937,26128,47649,35707,11942,37767,26989,10778,24,15,9,288,243,45,0,0,0,54,26,28
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,20-24,3633948,1862686,1771262,1302453,366709,935744,2331495,1495977,835518,161645,69733,91912,391091,207680,183411,649425,390517,258908,544174,376770,167404,269379,205371,64008,231505,181504,50001,119,86,33,2607,2322,285,81010,61736,19274,540,258,282
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,25-29,3338674,1689802,1648872,1391706,410182,981524,1946968,1279620,667348,185373,82862,102511,375464,207664,167800,535475,338020,197455,395870,286804,109066,189215,147715,41500,159937,131450,28487,126,93,33,2252,2070,182,102596,82612,19984,660,330,330
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,30-34,3133954,1567973,1565981,1485580,460333,1025247,1648374,1107640,540734,198936,91143,107793,377799,221272,156527,444858,292338,152520,272695,208409,64286,148284,122284,26000,119282,99861,19421,151,120,31,2082,1942,140,83679,69978,13701,608,293,315
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,35-39,2771848,1464861,1306987,1390108,485822,904286,1381740,979039,402701,182638,93067,89571,366626,239823,126803,393790,281320,112470,188492,150208,38284,111799,96678,15121,73069,61434,11635,140,114,26,1790,1668,122,62845,54421,8424,551,306,245
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,40-44,2122388,1138061,984327,1120494,403711,716783,1001894,734350,267544,130029,69387,60642,281231,192229,89002,301224,226410,74814,133425,110245,23180,71968,63092,8876,41820,35335,6485,111,97,14,1281,1200,81,40473,36170,4303,332,185,147
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,45-49,1726760,897520,829240,967667,327278,640389,759093,570242,188851,90797,50175,40622,219648,154093,65555,226934,172977,53957,101704,85774,15930,61625,55505,6120,30608,26662,3946,111,97,14,841,788,53,26596,24042,2554,229,129,100
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,50-54,1366303,740408,625895,835762,315287,520475,530541,425121,105420,57203,36106,21097,168611,128225,40386,152517,122809,29708,63603,55512,8091,44109,41117,2992,23756,21948,1808,79,69,10,576,534,42,19956,18716,1240,131,85,46
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,55-59,1118938,523221,595717,758193,236635,521558,360745,286586,74159,38426,23458,14968,136987,104635,32352,98317,79405,18912,35581,30911,4670,23886,22290,1596,14263,13318,945,58,54,4,441,413,28,12695,12034,661,91,68,23
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,60-64,1206420,598278,608142,894481,338655,555826,311939,259623,52316,37376,25290,12086,141762,117189,24573,79582,68147,11435,26112,23457,2655,13460,12652,808,6111,5701,410,39,39,0,235,211,24,7181,6876,305,81,61,20
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,65-69,838754,397151,441603,637887,228841,409046,200867,168310,32557,24250,16223,8027,102059,85677,16382,46751,40679,6072,14552,13275,1277,6541,6120,421,2719,2509,210,24,22,2,108,99,9,3804,3662,142,59,44,15
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,70-74,626008,319504,306504,486015,199116,286899,139993,120388,19605,17693,12531,5162,75132,65593,9539,31578,28010,3568,9077,8227,850,3270,3014,256,1447,1317,130,19,17,2,48,44,4,1681,1593,88,48,42,6
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,75-79,265610,126534,139076,203643,74215,129428,61967,52319,9648,7392,5030,2362,33939,29311,4628,13524,11685,1839,4303,3808,495,1529,1340,189,688,603,85,4,3,1,21,18,3,543,502,41,24,19,5
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,80+,328393,158588,169805,258714,99842,158872,69679,58746,10933,9186,6236,2950,37183,31923,5260,15325,13398,1927,4786,4313,473,1729,1573,156,803,702,101,8,7,1,15,14,1,624,561,63,20,19,1
C2308,23,00,0000,State - MADHYA PRADESH  23,Rural,Age not stated,117106,62947,54159,70923,32734,38189,46183,30213,15970,10540,6303,4237,15578,9377,6201,10526,7108,3418,5041,3742,1299,2271,1829,442,1321,1090,231,0,0,0,21,18,3,868,739,129,17,7,10
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,All ages,15967145,8412559,7554586,5146839,2132290,3014549,10820306,6280269,4540037,133121,68978,64143,2189757,1184647,1005110,2507485,1363570,1143915,1819610,1047000,772610,1499093,912361,586732,1120158,689652,430506,5871,4758,1113,56158,50284,5874,1486498,957569,528929,2555,1450,1105
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,0-6,2338470,1226121,1112349,2338470,1226121,1112349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,7,348861,179797,169064,89075,43681,45394,259786,136116,123670,2139,1240,899,257598,134849,122749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,22
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,8,463062,243473,219589,77536,37045,40491,385526,206428,179098,1992,1155,837,383503,205252,178251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,10
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,9,306571,158170,148401,30507,13877,16630,276064,144293,131771,899,523,376,252538,132902,119636,22615,10860,11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,10,506347,270977,235370,54494,25130,29364,451853,245847,206006,1805,1069,736,322249,178362,143887,127773,66403,61370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,13
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,11,304910,161178,143732,19041,8234,10807,285869,152944,132925,831,524,307,118375,65542,52833,166650,86870,79780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,12,473802,255673,218129,43395,19585,23810,430407,236088,194319,1579,871,708,109275,62132,47143,287301,156465,130836,32225,16605,15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,12
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,13,329302,168347,160955,23850,9820,14030,305452,158527,146925,995,538,457,38313,20595,17718,193847,102774,91073,72283,34614,37669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,14,370814,194270,176544,30448,12717,17731,340366,181553,158813,1396,760,636,29713,16501,13212,150399,83013,67386,158832,81267,77565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,15,362019,196534,165485,35431,16375,19056,326588,180159,146429,1539,830,709,22099,12932,9167,98854,57380,41474,145748,80532,65216,58338,28482,29856,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,16,375729,199282,176447,36058,16044,20014,339671,183238,156433,1791,950,841,19145,11166,7979,76540,43217,33323,119696,66846,52850,122472,61046,61426,0,0,0,0,0,0,0,0,0,0,0,0,27,13,14
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,17,278009,151669,126340,22511,9968,12543,255498,141701,113797,1233,662,571,11099,6651,4448,44126,25696,18430,67725,39353,28372,131291,69328,61963,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,18,465300,261063,204237,58311,23913,34398,406989,237150,169839,3194,1746,1448,21902,13419,8483,76272,45929,30343,96131,58160,37971,103698,63090,40608,104401,53901,50500,124,67,57,1213,808,405,0,0,0,54,30,24
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,19,234063,129538,104525,21739,7783,13956,212324,121755,90569,1400,738,662,9089,5268,3821,30955,18044,12911,41615,24509,17106,44453,27580,16873,83393,44677,38716,117,65,52,1273,862,411,0,0,0,29,12,17
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,20-24,1534068,831012,703056,221074,70766,150308,1312994,760246,552748,13002,6652,6350,65315,35848,29467,206066,115147,90919,243965,142950,101015,222522,135408,87114,307607,184422,123185,807,524,283,9129,7230,1899,244002,131776,112226,579,289,290
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,25-29,1325828,674513,651315,253894,70903,182991,1071934,603610,468324,13906,6662,7244,66261,31582,34679,184376,93973,90403,190277,106841,83436,170628,98972,71656,152308,93856,58452,677,533,144,6518,5686,832,286593,165291,121302,390,214,176
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,30-34,1214507,621176,593331,279404,79887,199517,935103,541289,393814,14224,6886,7338,70266,34626,35640,171117,86185,84932,156012,90461,65551,148722,90044,58678,123893,77520,46373,681,558,123,6980,6383,597,242966,148483,94483,242,143,99
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,35-39,1155360,597947,557413,294362,88257,206105,860998,509690,351308,14662,7315,7347,75672,39176,36496,175829,91267,84562,140315,81461,58854,133045,82443,50602,101159,62991,38168,763,653,110,7972,7558,414,211371,136719,74652,210,107,103
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,40-44,894046,497919,396127,227518,73055,154463,666528,424864,241664,11468,6222,5246,58334,32680,25654,133691,75820,57871,107458,67266,40192,104824,68949,35875,77254,50406,26848,659,572,87,6973,6653,320,165678,116179,49499,189,117,72
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,45-49,710431,384081,326350,190613,53911,136702,519818,330170,189648,9339,4807,4532,47951,25214,22737,103895,55618,48277,82559,50505,32054,88655,60538,28117,62567,41993,20574,532,456,76,4788,4501,287,119364,86431,32933,168,107,61
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,50-54,524675,294818,229857,155992,47253,108739,368683,247565,121118,7252,3954,3298,39530,21713,17817,71796,40307,31489,53255,33464,19791,60721,44099,16622,44623,32670,11953,502,436,66,4429,4168,261,86462,66672,19790,113,82,31
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,55-59,392815,200098,192717,137155,33559,103596,255660,166539,89121,5797,2909,2888,36351,18492,17859,53928,28632,25296,36371,21860,14511,38710,28027,10683,27567,20616,6951,408,360,48,3289,3093,196,53163,42503,10660,76,47,29
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,60-64,366376,179744,186632,168178,47637,120541,198198,132107,66091,6379,3284,3095,40203,22723,17480,45916,27044,18872,27387,17738,9649,27387,20552,6835,15265,11478,3787,267,239,28,1951,1828,123,33380,27177,6203,63,44,19
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,65-69,263868,126279,137589,121749,32460,89289,142119,93819,48300,4765,2342,2423,35060,19861,15199,33509,19559,13950,19087,12284,6803,18370,13930,4440,8876,6719,2157,163,140,23,870,823,47,21354,18117,3237,65,44,21
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,70-74,190969,94777,96192,97749,29578,68171,93220,65199,28021,3694,1934,1760,26928,17269,9659,23517,15311,8206,12409,8856,3553,10988,8767,2221,4654,3584,1070,75,65,10,347,310,37,10565,9077,1488,43,26,17
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,75-79,87151,41967,45184,41128,10824,30304,46023,31143,14880,1734,845,889,13332,8061,5271,11534,7227,4307,6345,4465,1880,6017,4744,1273,2309,1757,552,39,37,2,149,138,11,4532,3849,683,32,20,12
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,80+,107375,48971,58404,60035,15999,44036,47340,32972,14368,2347,1177,1170,14890,9175,5715,12186,8087,4099,6391,4842,1549,5482,4619,863,2093,1696,397,48,46,2,164,143,21,3702,3161,541,37,26,11
C2308,23,00,0000,State - MADHYA PRADESH  23,Urban,Age not stated,42417,23165,19252,17122,7908,9214,25295,15257,10038,3759,2383,1376,4766,2656,2110,4793,2742,2051,3524,2121,1403,2770,1743,1027,2189,1366,823,9,7,2,113,100,13,3366,2134,1232,6,5,1
C2308,24,00,0000,State - GUJARAT  24,Total,All ages,50671017,26385577,24285440,20843267,8552304,12290963,29827750,17833273,11994477,286886,168530,118356,8084263,4576820,3507443,8076854,4557086,3519768,4423384,2833064,1590320,4235270,2697364,1537906,2409406,1492908,916498,17477,13673,3804,407351,293339,114012,1875741,1192415,683326,11118,8074,3044
C2308,24,00,0000,State - GUJARAT  24,Total,0-6,7532404,4000148,3532256,7532404,4000148,3532256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2308,24,00,0000,State - GUJARAT  24,Total,7,1117785,586369,531416,331906,156490,175416,785879,429879,356000,4754,2710,2044,781114,427161,353953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3
C2308,24,00,0000,State - GUJARAT  24,Total,8,1308013,690157,617856,263356,115143,148213,1044657,575014,469643,4006,2265,1741,1040616,572715,467901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,1
C2308,24,00,0000,State - GUJARAT  24,Total,9,992490,523492,468998,126909,51232,75677,865581,472260,393321,2301,1285,1016,822676,449206,373470,40558,21723,18835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0
C2308,24,00,0000,State - GUJARAT  24,Total,10,1422251,757412,664839,227714,90943,136771,1194537,666469,528068,4167,2339,1828,865899,482934,382965,324390,181118,143272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,3
C2308,24,00,0000,State - GUJARAT  24,Total,11,925983,500096,425887,85146,31193,53953,840837,468903,371934,1913,1029,884,302128,167487,134641,536720,300312,236408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75,1
C2308,24,00,0000,State - GUJARAT  24,Total,12,1291981,688434,603547,191578,71807,119771,1100403,616627,483776,3658,2014,1644,248942,134010,114932,789495,447252,342243,58181,33224,24957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0
C2308,24,00,0000,State - GUJARAT  24,Total,13,973749,512713,461036,118793,40836,77957,854956,471877,383079,2478,1282,1196,106329,52879,53450,528213,294780,233433,217838,122841,94997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,95,3
C2308,24,00,0000,State - GUJARAT  24,Total,14,1059512,555767,503745,146649,50368,96281,912863,505399,407464,3316,1723,1593,101558,49234,52324,351581,191884,159697,456306,262458,193848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,100,2
C2308,24,00,0000,State - GUJARAT  24,Total,15,1163265,627417,535848,198338,77740,120598,964927,549677,415250,4656,2576,2080,112095,57412,54683,265502,142426,123076,410814,250313,160501,171793,96885,74908,0,0,0,0,0,0,0,0,0,0,0,0,67,65,2
C2308,24,00,0000,State - GUJARAT  24,Total,16,1065152,548381,516771,170117,61126,108991,895035,487255,407780,4303,2347,1956,96547,46830,49717,211216,102331,108885,264947,160410,104537,317939,175264,142675,0,0,0,0,0,0,0,0,0,0,0,0,83,73,10
C2308,24,00,0000,State - GUJARAT  24,Total,17,872294,461642,410652,122299,44790,77509,749995,416852,333143,3705,2085,1620,70685,36155,34530,161097,79671,81426,167118,103466,63652,347251,195370,151881,0,0,0,0,0,0,0,0,0,0,0,0,139,105,34
C2308,24,00,0000,State - GUJARAT  24,Total,18,1359659,745319,614340,257468,96827,160641,1102191,648492,453699,7205,4180,3025,126072,69528,56544,265178,143534,121644,234493,153286,81207,248266,153714,94552,204302,110620,93682,807,571,236,15537,12846,2691,0,0,0,331,213,118
C2308,24,00,0000,State - GUJARAT  24,Total,19,723384,373719,349665,119540,35478,84062,603844,338241,265603,3707,2089,1618,56562,28916,27646,126084,63771,62313,122524,76355,46169,124903,74527,50376,155536,81695,73841,724,513,211,13447,10164,3283,0,0,0,357,211,146
